danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.379,0.904,9,-7.611,1,0.112,0.155,0.000568,0.45,0.268,134.166,audio_features,3Nhjsn9HBPc2q7DOudNss6,spotify:track:3Nhjsn9HBPc2q7DOudNss6,https://api.spotify.com/v1/tracks/3Nhjsn9HBPc2q7DOudNss6,https://api.spotify.com/v1/audio-analysis/3Nhjsn9HBPc2q7DOudNss6,265400,4
0.372,0.796,4,-5.869,0,0.142,0.111,4.13E-05,0.295,0.546,147.315,audio_features,53LpqAiZj3EhtwMicNC157,spotify:track:53LpqAiZj3EhtwMicNC157,https://api.spotify.com/v1/tracks/53LpqAiZj3EhtwMicNC157,https://api.spotify.com/v1/audio-analysis/53LpqAiZj3EhtwMicNC157,204907,4
0.434,0.598,4,-7.566,0,0.0338,0.121,1.31E-05,0.104,0.425,84.667,audio_features,29ppFwnBuhalr2lf8oNssF,spotify:track:29ppFwnBuhalr2lf8oNssF,https://api.spotify.com/v1/tracks/29ppFwnBuhalr2lf8oNssF,https://api.spotify.com/v1/audio-analysis/29ppFwnBuhalr2lf8oNssF,178320,4
0.259,0.0589,2,-15.938,1,0.0425,0.861,0,0.15,0.517,94.232,audio_features,7lYczk2HUh0AZjlRF07mDj,spotify:track:7lYczk2HUh0AZjlRF07mDj,https://api.spotify.com/v1/tracks/7lYczk2HUh0AZjlRF07mDj,https://api.spotify.com/v1/audio-analysis/7lYczk2HUh0AZjlRF07mDj,68836,3
0.704,0.792,0,-6.94,1,0.0422,0.188,0.0155,0.328,0.563,119.994,audio_features,1aBqMBeUvsLpumtXjXfZP9,spotify:track:1aBqMBeUvsLpumtXjXfZP9,https://api.spotify.com/v1/tracks/1aBqMBeUvsLpumtXjXfZP9,https://api.spotify.com/v1/audio-analysis/1aBqMBeUvsLpumtXjXfZP9,237680,4
0.569,0.864,5,-5.697,1,0.0862,0.0614,0.00955,0.353,0.318,90.08,audio_features,1bhdsJD19oLCxvjPN6TFPi,spotify:track:1bhdsJD19oLCxvjPN6TFPi,https://api.spotify.com/v1/tracks/1bhdsJD19oLCxvjPN6TFPi,https://api.spotify.com/v1/audio-analysis/1bhdsJD19oLCxvjPN6TFPi,248387,4
0.73,0.791,9,-6.692,0,0.0402,0.125,0.000415,0.0655,0.96,112.016,audio_features,1bCJGZ6QdcTfvGl0hj2cBU,spotify:track:1bCJGZ6QdcTfvGl0hj2cBU,https://api.spotify.com/v1/tracks/1bCJGZ6QdcTfvGl0hj2cBU,https://api.spotify.com/v1/audio-analysis/1bCJGZ6QdcTfvGl0hj2cBU,263293,4
0.638,0.804,4,-5.961,0,0.0319,0.0384,0.0023,0.312,0.507,103.46,audio_features,6p0cuS9PD5VRPwzGe2oCbJ,spotify:track:6p0cuS9PD5VRPwzGe2oCbJ,https://api.spotify.com/v1/tracks/6p0cuS9PD5VRPwzGe2oCbJ,https://api.spotify.com/v1/audio-analysis/6p0cuS9PD5VRPwzGe2oCbJ,282920,4
0.79,0.417,1,-10.828,1,0.0513,0.0491,0.0123,0.0449,0.703,90.955,audio_features,6UR2eXpUA7ARtO9v7npqYQ,spotify:track:6UR2eXpUA7ARtO9v7npqYQ,https://api.spotify.com/v1/tracks/6UR2eXpUA7ARtO9v7npqYQ,https://api.spotify.com/v1/audio-analysis/6UR2eXpUA7ARtO9v7npqYQ,202800,4
0.16,0.866,9,-5.277,0,0.0883,0.206,4.32E-05,0.0894,0.13,179.751,audio_features,2L1QzmMBuq2BCI4dbzOVBg,spotify:track:2L1QzmMBuq2BCI4dbzOVBg,https://api.spotify.com/v1/tracks/2L1QzmMBuq2BCI4dbzOVBg,https://api.spotify.com/v1/audio-analysis/2L1QzmMBuq2BCI4dbzOVBg,347800,4
0.406,0.847,11,-5.705,0,0.0482,0.0249,3.01E-06,0.375,0.379,92.245,audio_features,1MX6kqZ8FOht5UnQuPl6Jj,spotify:track:1MX6kqZ8FOht5UnQuPl6Jj,https://api.spotify.com/v1/tracks/1MX6kqZ8FOht5UnQuPl6Jj,https://api.spotify.com/v1/audio-analysis/1MX6kqZ8FOht5UnQuPl6Jj,242093,4
0.435,0.7,11,-7.3,0,0.0321,0.388,0,0.118,0.266,84.002,audio_features,7ofV2J7Ndzo2s5NBEgfpxl,spotify:track:7ofV2J7Ndzo2s5NBEgfpxl,https://api.spotify.com/v1/tracks/7ofV2J7Ndzo2s5NBEgfpxl,https://api.spotify.com/v1/audio-analysis/7ofV2J7Ndzo2s5NBEgfpxl,263627,4
0.386,0.881,7,-5.045,1,0.0922,0.0327,0,0.296,0.267,81.397,audio_features,7oWxiUI1mmqcdiBLw3lh3P,spotify:track:7oWxiUI1mmqcdiBLw3lh3P,https://api.spotify.com/v1/tracks/7oWxiUI1mmqcdiBLw3lh3P,https://api.spotify.com/v1/audio-analysis/7oWxiUI1mmqcdiBLw3lh3P,213827,4
0.424,0.668,0,-6.847,1,0.0314,0.182,0,0.161,0.442,78.502,audio_features,7zSX8U7W03AStPc5oJ3W3V,spotify:track:7zSX8U7W03AStPc5oJ3W3V,https://api.spotify.com/v1/tracks/7zSX8U7W03AStPc5oJ3W3V,https://api.spotify.com/v1/audio-analysis/7zSX8U7W03AStPc5oJ3W3V,285973,4
0.55,0.412,7,-7.862,0,0.0269,0.226,0.000525,0.411,0.232,91.974,audio_features,29SeoUf6YJS4KeTge4wZR7,spotify:track:29SeoUf6YJS4KeTge4wZR7,https://api.spotify.com/v1/tracks/29SeoUf6YJS4KeTge4wZR7,https://api.spotify.com/v1/audio-analysis/29SeoUf6YJS4KeTge4wZR7,286173,4
0.341,0.584,7,-7.346,1,0.0296,0.0815,1.28E-06,0.137,0.3,204.156,audio_features,5SjAtpyOkdOMctPGUhQHQT,spotify:track:5SjAtpyOkdOMctPGUhQHQT,https://api.spotify.com/v1/tracks/5SjAtpyOkdOMctPGUhQHQT,https://api.spotify.com/v1/audio-analysis/5SjAtpyOkdOMctPGUhQHQT,195387,4
0.449,0.908,8,-6.131,1,0.0853,0.0833,0,0.0971,0.495,139.083,audio_features,7DtdhIJlSSOaAFNk4JdXCb,spotify:track:7DtdhIJlSSOaAFNk4JdXCb,https://api.spotify.com/v1/tracks/7DtdhIJlSSOaAFNk4JdXCb,https://api.spotify.com/v1/audio-analysis/7DtdhIJlSSOaAFNk4JdXCb,289813,4
0.212,0.807,9,-7.956,0,0.0708,0.488,3.88E-05,0.939,0.363,147.354,audio_features,7vI8HG62GZBIDEreWTBlyq,spotify:track:7vI8HG62GZBIDEreWTBlyq,https://api.spotify.com/v1/tracks/7vI8HG62GZBIDEreWTBlyq,https://api.spotify.com/v1/audio-analysis/7vI8HG62GZBIDEreWTBlyq,330840,4
0.423,0.888,7,-6.126,1,0.0472,0.049,0,0.978,0.419,109.18,audio_features,3g8OM1tEhwNQqsXDHhVbQQ,spotify:track:3g8OM1tEhwNQqsXDHhVbQQ,https://api.spotify.com/v1/tracks/3g8OM1tEhwNQqsXDHhVbQQ,https://api.spotify.com/v1/audio-analysis/3g8OM1tEhwNQqsXDHhVbQQ,307360,1
0.221,0.877,9,-8.712,1,0.164,0.0922,0.00771,0.713,0.116,153.357,audio_features,7wGV8qiTq51KNVn3zEXwdH,spotify:track:7wGV8qiTq51KNVn3zEXwdH,https://api.spotify.com/v1/tracks/7wGV8qiTq51KNVn3zEXwdH,https://api.spotify.com/v1/audio-analysis/7wGV8qiTq51KNVn3zEXwdH,525213,4
0.178,0.864,4,-7.439,1,0.125,0.0911,0.000159,0.93,0.312,160.844,audio_features,4xvNlW2zJ0sk8V4dGKifuK,spotify:track:4xvNlW2zJ0sk8V4dGKifuK,https://api.spotify.com/v1/tracks/4xvNlW2zJ0sk8V4dGKifuK,https://api.spotify.com/v1/audio-analysis/4xvNlW2zJ0sk8V4dGKifuK,261947,3
0.203,0.571,7,-12.824,1,0.0492,0.538,0.891,0.916,0.528,102.125,audio_features,1qPZbMfnVeSC7SmCKaaRMy,spotify:track:1qPZbMfnVeSC7SmCKaaRMy,https://api.spotify.com/v1/tracks/1qPZbMfnVeSC7SmCKaaRMy,https://api.spotify.com/v1/audio-analysis/1qPZbMfnVeSC7SmCKaaRMy,82533,5
0.494,0.517,9,-12.172,0,0.11,0.491,0.0255,0.47,0.2,108.939,audio_features,0wX6ASLXuoPOiiZ1IB2PrU,spotify:track:0wX6ASLXuoPOiiZ1IB2PrU,https://api.spotify.com/v1/tracks/0wX6ASLXuoPOiiZ1IB2PrU,https://api.spotify.com/v1/audio-analysis/0wX6ASLXuoPOiiZ1IB2PrU,209987,4
0.244,0.43,2,-14.212,1,0.0532,0.0453,0.792,0.105,0.144,107.052,audio_features,6nkpSP4BCMq38lPjmEzr71,spotify:track:6nkpSP4BCMq38lPjmEzr71,https://api.spotify.com/v1/tracks/6nkpSP4BCMq38lPjmEzr71,https://api.spotify.com/v1/audio-analysis/6nkpSP4BCMq38lPjmEzr71,162587,3
0.318,0.0159,1,-18.441,1,0.0434,0.451,0.0164,0.132,0.0294,149.287,audio_features,1nPSauDpAOmlQ2qF2un0vr,spotify:track:1nPSauDpAOmlQ2qF2un0vr,https://api.spotify.com/v1/tracks/1nPSauDpAOmlQ2qF2un0vr,https://api.spotify.com/v1/audio-analysis/1nPSauDpAOmlQ2qF2un0vr,160680,5
0.223,0.0616,3,-21.063,0,0.0701,0.95,0.946,0.231,0.0369,68.712,audio_features,7hQ0qYYrqrck60kjDct2vz,spotify:track:7hQ0qYYrqrck60kjDct2vz,https://api.spotify.com/v1/tracks/7hQ0qYYrqrck60kjDct2vz,https://api.spotify.com/v1/audio-analysis/7hQ0qYYrqrck60kjDct2vz,57307,4
0.517,0.878,9,-6.812,0,0.0786,0.000235,0.717,0.395,0.31,92.121,audio_features,3KLjxDIWDlOzhcyMO3CwWJ,spotify:track:3KLjxDIWDlOzhcyMO3CwWJ,https://api.spotify.com/v1/tracks/3KLjxDIWDlOzhcyMO3CwWJ,https://api.spotify.com/v1/audio-analysis/3KLjxDIWDlOzhcyMO3CwWJ,88587,4
0.231,0.301,7,-14.466,1,0.0364,0.572,0.804,0.4,0.0417,73.117,audio_features,5d0njSyvXv1m8PUa9T1t0U,spotify:track:5d0njSyvXv1m8PUa9T1t0U,https://api.spotify.com/v1/tracks/5d0njSyvXv1m8PUa9T1t0U,https://api.spotify.com/v1/audio-analysis/5d0njSyvXv1m8PUa9T1t0U,144880,4
0.334,0.119,2,-18.319,1,0.0444,0.412,0.478,0.151,0.194,74.745,audio_features,0hkAuQcgiUsAL2pVZvAFKd,spotify:track:0hkAuQcgiUsAL2pVZvAFKd,https://api.spotify.com/v1/tracks/0hkAuQcgiUsAL2pVZvAFKd,https://api.spotify.com/v1/audio-analysis/0hkAuQcgiUsAL2pVZvAFKd,65653,5
0.212,0.254,10,-12.812,1,0.0408,0.78,0.619,0.0924,0.039,139.009,audio_features,4U8SplIJCVZI0P9P3PXnk7,spotify:track:4U8SplIJCVZI0P9P3PXnk7,https://api.spotify.com/v1/tracks/4U8SplIJCVZI0P9P3PXnk7,https://api.spotify.com/v1/audio-analysis/4U8SplIJCVZI0P9P3PXnk7,104867,4
0.287,0.065,7,-25.572,0,0.0433,0.984,0.000316,0.236,0.0891,100.086,audio_features,5krNslIFIYlapNI9sDLhpM,spotify:track:5krNslIFIYlapNI9sDLhpM,https://api.spotify.com/v1/tracks/5krNslIFIYlapNI9sDLhpM,https://api.spotify.com/v1/audio-analysis/5krNslIFIYlapNI9sDLhpM,101347,4
0.351,0.228,11,-19.791,1,0.0348,0.76,0.832,0.104,0.152,91.335,audio_features,2vsLFgd1t61VKK3aeQMdej,spotify:track:2vsLFgd1t61VKK3aeQMdej,https://api.spotify.com/v1/tracks/2vsLFgd1t61VKK3aeQMdej,https://api.spotify.com/v1/audio-analysis/2vsLFgd1t61VKK3aeQMdej,103053,3
0.616,0.557,9,-15.313,1,0.136,0.189,0.629,0.287,0.0772,113.362,audio_features,3EV6AXgmLzdGupKOPINlZt,spotify:track:3EV6AXgmLzdGupKOPINlZt,https://api.spotify.com/v1/tracks/3EV6AXgmLzdGupKOPINlZt,https://api.spotify.com/v1/audio-analysis/3EV6AXgmLzdGupKOPINlZt,163453,4
0.269,0.869,0,-7.894,1,0.0751,2.58E-05,0.927,0.111,0.534,76.866,audio_features,7vZaorDAi10w2pdjea4Vzh,spotify:track:7vZaorDAi10w2pdjea4Vzh,https://api.spotify.com/v1/tracks/7vZaorDAi10w2pdjea4Vzh,https://api.spotify.com/v1/audio-analysis/7vZaorDAi10w2pdjea4Vzh,72907,4
0.192,0.905,2,-6.638,1,0.0599,0.000546,0.386,0.107,0.422,78.552,audio_features,4Cx8AWLFccN0a8QBv31ODT,spotify:track:4Cx8AWLFccN0a8QBv31ODT,https://api.spotify.com/v1/tracks/4Cx8AWLFccN0a8QBv31ODT,https://api.spotify.com/v1/audio-analysis/4Cx8AWLFccN0a8QBv31ODT,138307,3
0.124,0.431,7,-8.2,1,0.0343,0.244,0.733,0.433,0.505,78.703,audio_features,0K90wWsLmRA49jDrwKJLhO,spotify:track:0K90wWsLmRA49jDrwKJLhO,https://api.spotify.com/v1/tracks/0K90wWsLmRA49jDrwKJLhO,https://api.spotify.com/v1/audio-analysis/0K90wWsLmRA49jDrwKJLhO,56000,4
0.387,0.463,9,-8.865,1,0.0826,0.217,0.0184,0.813,0.361,115.929,audio_features,03vfUuDeRsG6Q6BaJgDwuB,spotify:track:03vfUuDeRsG6Q6BaJgDwuB,https://api.spotify.com/v1/tracks/03vfUuDeRsG6Q6BaJgDwuB,https://api.spotify.com/v1/audio-analysis/03vfUuDeRsG6Q6BaJgDwuB,124280,4
0.499,0.857,9,-11.118,1,0.213,0.389,0.0633,0.64,0.114,116.16,audio_features,1LDo5YiZO15MDweXlJtH8D,spotify:track:1LDo5YiZO15MDweXlJtH8D,https://api.spotify.com/v1/tracks/1LDo5YiZO15MDweXlJtH8D,https://api.spotify.com/v1/audio-analysis/1LDo5YiZO15MDweXlJtH8D,60653,4
0.367,0.619,9,-7.653,0,0.0718,0.0291,0.175,0.915,0.453,109.354,audio_features,74wPzklBZatZOxKrqLG3OP,spotify:track:74wPzklBZatZOxKrqLG3OP,https://api.spotify.com/v1/tracks/74wPzklBZatZOxKrqLG3OP,https://api.spotify.com/v1/audio-analysis/74wPzklBZatZOxKrqLG3OP,83573,4
0.312,0.802,2,-7.175,1,0.0741,0.0388,0.0165,0.376,0.342,124.499,audio_features,6JmAoHfeV76F0Ex9SthmwP,spotify:track:6JmAoHfeV76F0Ex9SthmwP,https://api.spotify.com/v1/tracks/6JmAoHfeV76F0Ex9SthmwP,https://api.spotify.com/v1/audio-analysis/6JmAoHfeV76F0Ex9SthmwP,213413,4
0.48,0.654,4,-11.353,0,0.118,0.186,0.0208,0.11,0.208,108.449,audio_features,5aswWmjJLHBSYFknQjegfg,spotify:track:5aswWmjJLHBSYFknQjegfg,https://api.spotify.com/v1/tracks/5aswWmjJLHBSYFknQjegfg,https://api.spotify.com/v1/audio-analysis/5aswWmjJLHBSYFknQjegfg,168213,4
0.33,0.782,9,-7.317,1,0.0707,0.000308,0.00103,0.319,0.331,119.688,audio_features,6V803te7SZvklxm1B8NJEH,spotify:track:6V803te7SZvklxm1B8NJEH,https://api.spotify.com/v1/tracks/6V803te7SZvklxm1B8NJEH,https://api.spotify.com/v1/audio-analysis/6V803te7SZvklxm1B8NJEH,175720,4
0.267,0.272,9,-12.31,0,0.0517,0.937,0.622,0.0951,0.144,179.915,audio_features,03FwTmAG3jj3ml58Vx4KIl,spotify:track:03FwTmAG3jj3ml58Vx4KIl,https://api.spotify.com/v1/tracks/03FwTmAG3jj3ml58Vx4KIl,https://api.spotify.com/v1/audio-analysis/03FwTmAG3jj3ml58Vx4KIl,71360,5
0.293,0.949,9,-9.205,0,0.0732,0.000305,0.936,0.187,0.409,183.482,audio_features,2d28hjDGpvWi8PRXhrg0mk,spotify:track:2d28hjDGpvWi8PRXhrg0mk,https://api.spotify.com/v1/tracks/2d28hjDGpvWi8PRXhrg0mk,https://api.spotify.com/v1/audio-analysis/2d28hjDGpvWi8PRXhrg0mk,115427,4
0.566,0.807,2,-8.387,1,0.039,0.00397,0.0057,0.742,0.378,113.858,audio_features,1bbX56OSDxueCA9WHcYIXK,spotify:track:1bbX56OSDxueCA9WHcYIXK,https://api.spotify.com/v1/tracks/1bbX56OSDxueCA9WHcYIXK,https://api.spotify.com/v1/audio-analysis/1bbX56OSDxueCA9WHcYIXK,132053,4
0.254,0.88,9,-7.104,1,0.0859,3.37E-05,0.116,0.699,0.425,114.398,audio_features,5ClWlByNagPc6WjDzt3csj,spotify:track:5ClWlByNagPc6WjDzt3csj,https://api.spotify.com/v1/tracks/5ClWlByNagPc6WjDzt3csj,https://api.spotify.com/v1/audio-analysis/5ClWlByNagPc6WjDzt3csj,108453,4
0.354,0.843,11,-9.17,0,0.378,0.355,0.0126,0.789,0.348,137.62,audio_features,5XL2uuMLIYLefXJsxmLXus,spotify:track:5XL2uuMLIYLefXJsxmLXus,https://api.spotify.com/v1/tracks/5XL2uuMLIYLefXJsxmLXus,https://api.spotify.com/v1/audio-analysis/5XL2uuMLIYLefXJsxmLXus,310013,4
0.535,0.651,10,-6.326,1,0.0544,0.391,0,0.133,0.612,117.218,audio_features,2AKOOhml62GZNFWDN7VqzT,spotify:track:2AKOOhml62GZNFWDN7VqzT,https://api.spotify.com/v1/tracks/2AKOOhml62GZNFWDN7VqzT,https://api.spotify.com/v1/audio-analysis/2AKOOhml62GZNFWDN7VqzT,179600,4
0.416,0.69,4,-7.362,0,0.0337,0.0581,0.000372,0.345,0.529,84.619,audio_features,5m53JNox7zkJDMfoeLEa8D,spotify:track:5m53JNox7zkJDMfoeLEa8D,https://api.spotify.com/v1/tracks/5m53JNox7zkJDMfoeLEa8D,https://api.spotify.com/v1/audio-analysis/5m53JNox7zkJDMfoeLEa8D,166853,4
0.338,0.834,4,-6.061,0,0.0882,0.0454,4.68E-05,0.227,0.553,148.223,audio_features,0oHH9pt7O822uyspUQW0NW,spotify:track:0oHH9pt7O822uyspUQW0NW,https://api.spotify.com/v1/tracks/0oHH9pt7O822uyspUQW0NW,https://api.spotify.com/v1/audio-analysis/0oHH9pt7O822uyspUQW0NW,197293,4
0.339,0.264,9,-10.012,0,0.0281,0.628,0,0.148,0.416,78.916,audio_features,3PnczrUPUE8F2gDYw4Eyt5,spotify:track:3PnczrUPUE8F2gDYw4Eyt5,https://api.spotify.com/v1/tracks/3PnczrUPUE8F2gDYw4Eyt5,https://api.spotify.com/v1/audio-analysis/3PnczrUPUE8F2gDYw4Eyt5,104893,4
0.492,0.759,4,-6.938,1,0.0511,0.0321,0.00224,0.0988,0.522,132.547,audio_features,2DRRh5Q7WJtMt11MDMlC70,spotify:track:2DRRh5Q7WJtMt11MDMlC70,https://api.spotify.com/v1/tracks/2DRRh5Q7WJtMt11MDMlC70,https://api.spotify.com/v1/audio-analysis/2DRRh5Q7WJtMt11MDMlC70,252933,4
0.326,0.551,5,-6.43,1,0.0323,0.551,0.000294,0.348,0.23,80.539,audio_features,18a6Hmy684ySE4RX3evAqJ,spotify:track:18a6Hmy684ySE4RX3evAqJ,https://api.spotify.com/v1/tracks/18a6Hmy684ySE4RX3evAqJ,https://api.spotify.com/v1/audio-analysis/18a6Hmy684ySE4RX3evAqJ,202613,4
0.429,0.922,7,-6.649,1,0.0924,0.0235,0.00138,0.0954,0.439,120.361,audio_features,489S9D7zr1jSMlNZHLnKKX,spotify:track:489S9D7zr1jSMlNZHLnKKX,https://api.spotify.com/v1/tracks/489S9D7zr1jSMlNZHLnKKX,https://api.spotify.com/v1/audio-analysis/489S9D7zr1jSMlNZHLnKKX,133813,4
0.317,0.0455,2,-16.092,1,0.0344,0.88,0,0.172,0.571,107.711,audio_features,2qdpQrNXOuGGGvFmbKGpZM,spotify:track:2qdpQrNXOuGGGvFmbKGpZM,https://api.spotify.com/v1/tracks/2qdpQrNXOuGGGvFmbKGpZM,https://api.spotify.com/v1/audio-analysis/2qdpQrNXOuGGGvFmbKGpZM,67573,1
0.614,0.84,3,-7.006,1,0.03,0.0808,0.0307,0.431,0.961,126.343,audio_features,1Pq0jcWJlEYBgteQ1triQq,spotify:track:1Pq0jcWJlEYBgteQ1triQq,https://api.spotify.com/v1/tracks/1Pq0jcWJlEYBgteQ1triQq,https://api.spotify.com/v1/audio-analysis/1Pq0jcWJlEYBgteQ1triQq,109653,4
0.702,0.641,0,-5.594,1,0.0879,0.399,0,0.0763,0.863,118.486,audio_features,2eSAEd4El60OeatNib90TT,spotify:track:2eSAEd4El60OeatNib90TT,https://api.spotify.com/v1/tracks/2eSAEd4El60OeatNib90TT,https://api.spotify.com/v1/audio-analysis/2eSAEd4El60OeatNib90TT,135307,4
0.461,0.533,2,-7.677,1,0.0257,0.17,0.00021,0.119,0.371,77.031,audio_features,1zqzDv6vyh8JUHiG4yaElS,spotify:track:1zqzDv6vyh8JUHiG4yaElS,https://api.spotify.com/v1/tracks/1zqzDv6vyh8JUHiG4yaElS,https://api.spotify.com/v1/audio-analysis/1zqzDv6vyh8JUHiG4yaElS,249200,4
0.41,0.575,2,-8.609,1,0.0368,0.408,0,0.291,0.503,132.074,audio_features,4cw0I3t6oxDCmnI1XGL0A2,spotify:track:4cw0I3t6oxDCmnI1XGL0A2,https://api.spotify.com/v1/tracks/4cw0I3t6oxDCmnI1XGL0A2,https://api.spotify.com/v1/audio-analysis/4cw0I3t6oxDCmnI1XGL0A2,226813,3
0.331,0.887,2,-5.588,1,0.0648,0.114,0.000103,0.367,0.196,135.035,audio_features,6In9ynCY22Ed1YRhpLMZLl,spotify:track:6In9ynCY22Ed1YRhpLMZLl,https://api.spotify.com/v1/tracks/6In9ynCY22Ed1YRhpLMZLl,https://api.spotify.com/v1/audio-analysis/6In9ynCY22Ed1YRhpLMZLl,287427,4
0.234,0.213,3,-15.166,1,0.0465,0.952,6.71E-05,0.264,0.0787,187.166,audio_features,6CD2NyrQ5rHmik1DjhdDdn,spotify:track:6CD2NyrQ5rHmik1DjhdDdn,https://api.spotify.com/v1/tracks/6CD2NyrQ5rHmik1DjhdDdn,https://api.spotify.com/v1/audio-analysis/6CD2NyrQ5rHmik1DjhdDdn,306480,4
0.494,0.742,9,-6.458,1,0.0399,0.188,1.18E-06,0.263,0.317,116.738,audio_features,5L8t6EbGKFKc6MQlqQzYZz,spotify:track:5L8t6EbGKFKc6MQlqQzYZz,https://api.spotify.com/v1/tracks/5L8t6EbGKFKc6MQlqQzYZz,https://api.spotify.com/v1/audio-analysis/5L8t6EbGKFKc6MQlqQzYZz,213413,4
0.323,0.338,10,-7.625,1,0.0327,0.617,9.48E-06,0.129,0.37,93.231,audio_features,62daWSLgfeezIl4MTQFb08,spotify:track:62daWSLgfeezIl4MTQFb08,https://api.spotify.com/v1/tracks/62daWSLgfeezIl4MTQFb08,https://api.spotify.com/v1/audio-analysis/62daWSLgfeezIl4MTQFb08,295333,3
0.526,0.869,2,-5.78,1,0.0599,0.0796,0.00268,0.43,0.535,134.375,audio_features,6susMmS2fohWe6TSlOfi1O,spotify:track:6susMmS2fohWe6TSlOfi1O,https://api.spotify.com/v1/tracks/6susMmS2fohWe6TSlOfi1O,https://api.spotify.com/v1/audio-analysis/6susMmS2fohWe6TSlOfi1O,206147,4
0.406,0.698,8,-7.024,1,0.0624,0.186,0,0.233,0.333,109.266,audio_features,2u9vZyQU7Ld88MJ35nS55u,spotify:track:2u9vZyQU7Ld88MJ35nS55u,https://api.spotify.com/v1/tracks/2u9vZyQU7Ld88MJ35nS55u,https://api.spotify.com/v1/audio-analysis/2u9vZyQU7Ld88MJ35nS55u,296480,3
0.279,0.688,2,-7.738,0,0.0694,0.0977,0,0.241,0.266,141.628,audio_features,0YI4wdf0gMuM3CgzrRslur,spotify:track:0YI4wdf0gMuM3CgzrRslur,https://api.spotify.com/v1/tracks/0YI4wdf0gMuM3CgzrRslur,https://api.spotify.com/v1/audio-analysis/0YI4wdf0gMuM3CgzrRslur,298120,4
0.543,0.461,3,-6.724,1,0.0302,0.577,0,0.0563,0.385,96.803,audio_features,7mg3XY5ti0yzp8RZL939Da,spotify:track:7mg3XY5ti0yzp8RZL939Da,https://api.spotify.com/v1/tracks/7mg3XY5ti0yzp8RZL939Da,https://api.spotify.com/v1/audio-analysis/7mg3XY5ti0yzp8RZL939Da,173173,4
0.439,0.561,2,-10.151,1,0.0338,0.178,6.94E-06,0.106,0.432,145.415,audio_features,3yuJVbCLjxcu0T6bZoiWXg,spotify:track:3yuJVbCLjxcu0T6bZoiWXg,https://api.spotify.com/v1/tracks/3yuJVbCLjxcu0T6bZoiWXg,https://api.spotify.com/v1/audio-analysis/3yuJVbCLjxcu0T6bZoiWXg,223293,3
0.274,0.239,2,-10.202,1,0.0291,0.647,6.53E-06,0.101,0.122,141.854,audio_features,4OOuZMDLHw37tWy9XJu3F7,spotify:track:4OOuZMDLHw37tWy9XJu3F7,https://api.spotify.com/v1/tracks/4OOuZMDLHw37tWy9XJu3F7,https://api.spotify.com/v1/audio-analysis/4OOuZMDLHw37tWy9XJu3F7,355653,4
0.145,0.386,7,-19.149,1,0.0525,0.0275,0.617,0.372,0.298,184.371,audio_features,7gFoyQ9oAQJK3qdDRXi7Dq,spotify:track:7gFoyQ9oAQJK3qdDRXi7Dq,https://api.spotify.com/v1/tracks/7gFoyQ9oAQJK3qdDRXi7Dq,https://api.spotify.com/v1/audio-analysis/7gFoyQ9oAQJK3qdDRXi7Dq,77655,5
0.288,0.906,9,-6.716,1,0.151,0.0053,0.00249,0.691,0.0906,129.702,audio_features,235NrqDx3hG30Eb65nVBRG,spotify:track:235NrqDx3hG30Eb65nVBRG,https://api.spotify.com/v1/tracks/235NrqDx3hG30Eb65nVBRG,https://api.spotify.com/v1/audio-analysis/235NrqDx3hG30Eb65nVBRG,297134,4
0.218,0.921,2,-6.514,1,0.318,0.00225,0.0544,0.906,0.156,99.517,audio_features,1KQjPIvBqUi7TDHJcuGu3j,spotify:track:1KQjPIvBqUi7TDHJcuGu3j,https://api.spotify.com/v1/tracks/1KQjPIvBqUi7TDHJcuGu3j,https://api.spotify.com/v1/audio-analysis/1KQjPIvBqUi7TDHJcuGu3j,330402,5
0.196,0.873,7,-6.443,1,0.217,0.00248,0.0022,0.687,0.169,79.004,audio_features,4IUpTNc0zjbiQS052ravW5,spotify:track:4IUpTNc0zjbiQS052ravW5,https://api.spotify.com/v1/tracks/4IUpTNc0zjbiQS052ravW5,https://api.spotify.com/v1/audio-analysis/4IUpTNc0zjbiQS052ravW5,354005,4
0.271,0.704,9,-7.608,0,0.0617,0.0794,1.94E-05,0.351,0.199,73.913,audio_features,6IMx8CcMaL3CsJYE57fjlR,spotify:track:6IMx8CcMaL3CsJYE57fjlR,https://api.spotify.com/v1/tracks/6IMx8CcMaL3CsJYE57fjlR,https://api.spotify.com/v1/audio-analysis/6IMx8CcMaL3CsJYE57fjlR,333890,4
0.265,0.904,4,-6.719,0,0.315,0.00682,0.000119,0.936,0.281,145.684,audio_features,3f7eACwFzEtb5T8zf0LKsj,spotify:track:3f7eACwFzEtb5T8zf0LKsj,https://api.spotify.com/v1/tracks/3f7eACwFzEtb5T8zf0LKsj,https://api.spotify.com/v1/audio-analysis/3f7eACwFzEtb5T8zf0LKsj,245970,4
